propensao,nome,cnpj,porte,bairro,idade_anos,unidades,capital_social,telefone,arquetipo,capacidade,fit_ticket
0.4725,GIOVANA MILITO ODONTOLOGIA,50.604.937/0001-44,ME,ASA NORTE,3,1,10000.0,(61) 81029778,clinica_geral,0.25,0.35
0.4725,ODONTOCASTRO,50.355.426/0001-36,ME,ASA SUL,3,1,10000.0,(61) 33465543,clinica_geral,0.25,0.35
0.4725,ODONTOLARDF SERVICOS ODONTOLOGICOS HOSPITALAR E DOMICIL,51.762.556/0001-56,ME,SETOR HABITACIONAL VICENTE PIRES,3,1,10000.0,(61) 81169833,clinica_geral,0.25,0.35
0.4725,SORRISO SAPECA,43.803.201/0001-30,ME,NORTE (AGUAS CLARAS),4,1,10000.0,(61) 81711331,clinica_geral,0.25,0.35
0.4725,GRUPO COLINI,49.835.782/0001-78,ME,ASA SUL,3,1,5000.0,(61) 82078970,clinica_geral,0.25,0.35
0.4725,MULTI ODONTO,45.383.744/0001-70,ME,NORTE (AGUAS CLARAS),4,1,5000.0,(63) 84577618,clinica_geral,0.25,0.35
0.4725,DRA TAISE PINHEIRO STUDIO ODONTOLOGICO,51.301.558/0001-48,ME,NORTE (AGUAS CLARAS),3,1,5000.0,(61) 99535014,marca_pessoal,0.25,0.35
0.4725,ELLOS DE VIDA ODONTOLOGIA,55.747.165/0001-13,ME,ASA NORTE,2,1,5000.0,(61) 96079648,clinica_geral,0.25,0.35
0.4725,JSL ODONTOLOGIA,58.253.893/0001-67,ME,SETOR HABITACIONAL JARDIM BOTANICO,1,1,5000.0,(61) 82306851,clinica_geral,0.25,0.35
0.4725,ALINHARTE ODONTOLOGIA,47.938.462/0001-18,ME,ASA NORTE,3,1,5000.0,(61) 90443565,clinica_geral,0.25,0.35
0.4725,MY ODONTOLOGIA,46.471.077/0001-40,ME,ASA SUL,4,1,5000.0,(61) 95084093,clinica_geral,0.25,0.35
0.4725,ORALMAX - CIRURGIA ORAL & MAXILOFACIAL,44.045.844/0001-24,ME,AREAL (AGUAS CLARAS),4,1,5000.0,(61) 82220527,clinica_geral,0.25,0.35
0.4725,REALIZZE ODONTOLOGIA HUMANIZADA,50.326.568/0001-75,ME,SUL (AGUAS CLARAS),3,1,5000.0,(61) 82070800,clinica_geral,0.25,0.35
0.4715,CLINICA DENTARIA DO POPULAR SIM LTDA,01.789.422/0001-50,ME,SETOR RESIDENCIAL LESTE (PLANALTINA),29,1,150000.0,(61) 33883041,clinica_geral,0.41,0.1
0.4710,ORTO VIDA - CLINICA ODONTOLOGICA,50.767.032/0001-95,ME,SETOR TRADICIONAL (PLANALTINA),3,1,40000.0,(61) 33894976,clinica_geral,0.29,0.6
0.4710,DR MATHEUS CARVALHO ODONTOLOGIA ESPECIALIZADA,44.101.712/0001-72,ME,SETOR CENTRAL (GAMA),4,1,36000.0,(61) 81576551,marca_pessoal,0.29,0.6
0.4710,CLIO ODONTO PEDIATRIA,44.286.381/0001-92,ME,SOBRADINHO,4,1,35000.0,(61) 35918725,clinica_geral,0.29,0.6
0.4710,INSTITUTO ODONTO INSIGHT,51.568.738/0001-90,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,30000.0,(61) 91198306,clinica_institucional,0.29,0.6
0.4710,INSTITUTO LORENA COUTINHO - ODONTOLOGIA ESPECIALIZADA,45.704.695/0001-20,ME,GAMA,4,1,25000.0,(61) 93536464,clinica_institucional,0.29,0.6
0.4710,ODONTOLOGIA RIBEIRO NAVES,46.124.940/0001-93,ME,TAGUATINGA,4,1,20000.0,(61) 91152010,clinica_geral,0.29,0.6
0.4700,ILUMINART ODONTOLOGIA ESPECIALIZADA,57.007.444/0001-76,ME,CEILANDIA NORTE (CEILANDIA),2,1,250000.0,(61) 82111499,clinica_institucional,0.4,0.6
0.4680,JMLP ODONTOLOGIA LTDA,51.529.836/0001-19,EPP,CEILANDIA CENTRO (CEILANDIA),3,1,40000.0,(61) 96158865,clinica_geral,0.52,0.35
0.4680,MBD ODONTO,51.826.817/0001-54,EPP,BRASILIA,3,1,10000.0,(61) 82061476,clinica_geral,0.52,0.35
0.4680,+ ODONTO ODONTOLOGIA,45.339.840/0001-11,ME,TAGUATINGA NORTE (TAGUATINGA),4,1,100000.0,(61) 94564057,clinica_geral,0.47,0.35
0.4680,CORR CENTRO ODONTOLOGICO RIBEIRO RESENDE LTDA,29.207.257/0001-09,ME,CEILANDIA SUL (CEILANDIA),8,1,95000.0,(61) 85984234,clinica_institucional,0.32,0.6
0.4680,ODONTIC CLINICA ODONTOLOGICA - PARANOA,27.782.285/0001-16,ME,PARANOA,9,1,48000.0,(61) 91744954,clinica_geral,0.32,0.6
0.4680,COES ODONTOLOGIA ESPECIALIZADA,30.072.924/0001-64,ME,CEILANDIA SUL (CEILANDIA),8,1,40000.0,(61) 39658545,clinica_institucional,0.32,0.6
0.4680,INOVA ODONTO,36.698.053/0001-75,ME,SETOR RESIDENCIAL OESTE (SAO SEBASTIAO),6,1,40000.0,(61) 94653644,clinica_geral,0.32,0.6
0.4680,ODONTO GOMES,37.542.847/0001-08,ME,CEILANDIA SUL (CEILANDIA),6,1,40000.0,(61) 30381200,clinica_institucional,0.32,0.6
0.4680,ORALIS CLINICA ODONTOLOGICA,32.265.162/0001-48,ME,RECANTO DAS EMAS,7,1,35000.0,(61) 83753330,clinica_geral,0.32,0.6
0.4680,CLINICA ODONTOLOGICA DENTOP,41.345.698/0001-64,ME,VILA SAO JOSE (BRAZLANDIA),5,1,30000.0,(61) 30521008,clinica_geral,0.32,0.6
0.4680,CLINICA ODONTOLOGICO IMPLAORTO,29.707.286/0001-21,ME,PARANOA,8,1,30000.0,(61) 91540717,clinica_geral,0.32,0.6
0.4680,ATELIE DO SORRISO,34.821.998/0001-07,ME,RECANTO DAS EMAS,6,1,20000.0,(61) 33341815,clinica_geral,0.32,0.6
0.4680,MABE ODONTOLOGIA ESPECIALIZADA,41.533.196/0001-67,ME,CEILANDIA SUL (CEILANDIA),5,1,20000.0,(61) 38798130,clinica_institucional,0.32,0.6
0.4675,TELES E DOURADO ODONTOLOGIA,58.953.599/0001-68,ME,AREAL (AGUAS CLARAS),1,1,50000.0,(61) 35434378,clinica_geral,0.3,0.35
0.4675,CMA ODONTOLOGIA,56.941.417/0001-03,ME,SUL (AGUAS CLARAS),2,1,50000.0,(61) 81866315,clinica_geral,0.3,0.35
0.4675,SR ODONTOLOGIA,55.531.035/0001-49,ME,SUL (AGUAS CLARAS),2,1,1000.0,(61) 98083939,clinica_geral,0.3,0.35
0.4670,CLINICA ODONTOLOGICA GOMES,51.133.488/0001-66,ME,TAGUATINGA,3,1,10000.0,(61) 00000000,clinica_geral,0.28,0.6
0.4660,FACE ODONTOLOGIA ESPECIALIZADA,48.716.159/0001-33,ME,SETOR NORTE (BRAZLANDIA),3,1,40000.0,(61) 98080771,clinica_institucional,0.39,0.6
0.4650,DR CITY IMPLA,43.696.637/0001-77,ME,SAMAMBAIA NORTE (SAMAMBAIA),4,1,150000.0,(61) 35263367,marca_pessoal,0.4,0.35
0.4650,MAG ODONTOLOGIA,48.001.854/0001-19,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,150000.0,(61) 82625089,clinica_geral,0.4,0.35
0.4650,ABCDENTE CLINICA DE ODONTOLOGIA LTDA,55.050.730/0001-99,ME,SOBRADINHO,2,1,145000.0,(61) 30300066,clinica_geral,0.4,0.35
0.4650,NEOCLIN,47.626.683/0001-50,ME,RIACHO FUNDO II,4,1,100000.0,(61) 33524242,clinica_geral,0.4,0.35
0.4650,SORRIMANIA,59.172.275/0001-55,ME,SAMAMBAIA NORTE (SAMAMBAIA),1,1,72400.0,(61) 33638972,clinica_geral,0.4,0.35
0.4650,DRA. BIANCA MOTTA URGENCIA ODONTOLOGIA / URGENCIA 24 H,57.976.295/0001-53,ME,TAGUATINGA CENTRO,1,1,50000.0,(61) 81179734,marca_pessoal,0.4,0.35
0.4645,CONSULTORIO ODONTOLOGICO SORRIART,10.300.378/0001-64,ME,RECANTO DAS EMAS,18,1,10000.0,(61) 35818036,clinica_geral,0.33,0.35
0.4645,BASTOS ODONTOLOGIA,45.837.462/0001-04,ME,SUL (AGUAS CLARAS),4,1,1000.0,(61) 96465684,clinica_geral,0.23,0.35
0.4645,JANAINA MACIEL CIRURGIA DENTISTA,45.444.832/0001-35,ME,PARK WAY,4,1,1000.0,(14) 97177141,clinica_geral,0.23,0.35
0.4645,DR. JOAO PEDRO DANTAS,49.446.490/0001-43,ME,SETOR HABITACIONAL JARDIM BOTANICO,3,1,1000.0,(61) 83654598,marca_pessoal,0.23,0.35
0.4645,"CIENCIA, SAUDE E SERVICOS",49.926.824/0001-86,ME,ASA NORTE,3,1,1000.0,(12) 96223429,clinica_geral,0.23,0.35
0.4645,PEDRO RIBEIRO ODONTOLOGIA,51.694.001/0001-14,ME,ASA SUL,3,1,1000.0,(61) 96124798,marca_pessoal,0.23,0.35
0.4645,TATIANA S. D. GOMES,45.451.480/0001-45,ME,SUL (AGUAS CLARAS),4,1,1000.0,(61) 93014617,marca_pessoal,0.23,0.35
0.4645,WOLLMANN ODONTOLOGIA,48.895.855/0001-54,ME,SUL (AGUAS CLARAS),3,1,1000.0,(61) 81337901,clinica_geral,0.23,0.35
0.4640,HOSPITAL DA FACE LTDA,47.148.818/0001-10,DEMAIS,SAO BARTOLOMEU (SAO SEBASTIAO),4,1,30000.0,(61) 33210999,clinica_geral,0.51,0.35
0.4640,ABILIO RODRIGUES CARDOSO JUNIOR,32.908.733/0001-15,ME,ASA SUL,37,1,0.0,,clinica_geral,0.16,0.35
0.4640,JOSUE RUBIM DE CASTRO,01.269.866/0001-65,ME,ASA SUL,30,1,0.0,,clinica_geral,0.16,0.35
0.4635,SENE E SOUSA ODONTOLOGIA,47.393.767/0001-91,ME,SUL (AGUAS CLARAS),4,1,30000.0,(61) 81405559,clinica_geral,0.29,0.35
0.4630,DENTCLEAR ODONTOLOGIA LTDA,27.423.838/0001-44,ME,SOBRADINHO,9,1,95000.0,(61) 94655847,clinica_geral,0.32,0.35
0.4630,ABRNOG BUCOMAXILO ODONTOLOGIA LTDA,27.712.904/0001-04,ME,ZONA INDUSTRIAL (GUARA),9,1,93700.0,(61) 98231740,clinica_geral,0.32,0.35
0.4630,FABIANO E GISANE PINHEIRO ODONTOLOGIA LTDA,27.316.175/0001-69,ME,SETOR RESIDENCIAL OESTE (PLANALTINA),9,1,80000.0,(61) 33081055,clinica_geral,0.32,0.35
0.4630,ODONTOSANTOS,35.266.932/0001-65,ME,SETOR CENTRAL (GAMA),6,1,40000.0,(61) 33849808,clinica_geral,0.32,0.35
0.4630,HOSPITAL DO DENTE,39.921.998/0001-00,ME,SETOR DE MANSOES MESTRE D'ARMAS (PLANALTINA),5,1,40000.0,(61) 99873587,clinica_geral,0.32,0.35
0.4630,ORAL PREMIUM,36.700.416/0001-60,ME,TAGUATINGA NORTE (TAGUATINGA),6,1,40000.0,(61) 85202124,clinica_geral,0.32,0.35
0.4630,ZEI ODONTOLOGIA,31.859.894/0001-01,ME,GUARA II,7,1,40000.0,(61) 33385580,clinica_geral,0.32,0.35
0.4630,ANDRADE ODONTOLOGIA INTEGRADA,43.338.687/0001-82,ME,SAMAMBAIA SUL (SAMAMBAIA),5,1,30000.0,(61) 98610737,clinica_geral,0.32,0.35
0.4630,DORNELAS NSA ODONTOLOGIA,38.010.851/0001-98,ME,TAGUATINGA SUL (TAGUATINGA),6,1,30000.0,(61) 81403351,clinica_geral,0.32,0.35
0.4630,FACIS CLINICA DE SORRISOS,36.563.545/0001-53,ME,SETOR INDUSTRIAL (TAGUATINGA),6,1,30000.0,(61) 37035570,clinica_geral,0.32,0.35
0.4630,OLYMPIA CLINIC,26.429.513/0001-06,ME,SETOR CENTRAL (GAMA),9,1,30000.0,(61) 33852305,clinica_geral,0.32,0.35
0.4630,ABIM ODONTOLOGIA,31.564.773/0001-24,ME,TAGUATINGA CENTRO (TAGUATINGA),7,1,20000.0,(61) 33514971,clinica_geral,0.32,0.35
0.4630,ORALCENTER,40.078.964/0001-77,ME,TAGUATINGA NORTE (TAGUATINGA),5,1,20000.0,(61) 81247060,clinica_geral,0.32,0.35
0.4620,PRIORIZE ODONTOLOGIA,41.014.270/0001-39,ME,CEILANDIA SUL (CEILANDIA),5,1,250000.0,(61) 93712000,clinica_geral,0.43,0.35
0.4620,BRUNETTI & ROSSI ODONTOLOGIA E SAUDE,40.581.731/0001-92,ME,SETOR DE HABITACOES INDIVIDUAIS SUL,5,1,200000.0,(61) 39634120,clinica_geral,0.43,0.35
0.4620,YASMINNIE DE LUCA PEREIRA SILVA ODONTOLOGIA,34.256.820/0001-60,ME,RIACHO FUNDO I,7,1,30000.0,(61) 30345056,clinica_geral,0.38,0.35
0.4620,LAMAR ODONTOLOGIA HUMANIZADA,36.696.999/0001-00,ME,SETOR CENTRAL (GAMA),6,1,10000.0,(61) 81267323,clinica_geral,0.38,0.35
0.4620,CEOT,26.106.465/0001-15,ME,TAGUATINGA SUL (TAGUATINGA),9,1,10000.0,(61) 39657406,clinica_geral,0.38,0.35
0.4620,BARBARA FIALHO ODONTOLOGIA E ESTETICA LTDA,58.409.307/0001-20,ME,SETOR NORTE (BRAZLANDIA),1,1,10000.0,(61) 82202615,especialista_alto_ticket,0.18,1.0
0.4610,RR ODONTOLOGIA,48.899.638/0001-32,ME,SETOR LESTE (GAMA),3,1,35000.0,(61) 98413851,clinica_geral,0.39,0.35
0.4610,SAUDE E SORRISO,50.286.499/0001-13,ME,SOBRADINHO,3,1,30000.0,(61) 30374126,clinica_geral,0.39,0.35
0.4610,HMS ODONTOLOGIA,49.024.325/0001-01,ME,TAGUATINGA CENTRO (TAGUATINGA),3,1,20000.0,(61) 82098171,clinica_geral,0.39,0.35
0.4610,ODONTOELO,46.989.864/0001-89,ME,SAMAMBAIA SUL (SAMAMBAIA),4,1,20000.0,(61) 30601700,clinica_geral,0.39,0.35
0.4605,LIRIOS ODONTOLOGIA LTDA,55.008.159/0001-44,ME,NORTE (AGUAS CLARAS),2,1,40000.0,(65) 92164251,clinica_geral,0.22,0.35
0.4605,VANESSA COUPE CONSULTORIO ODONTOLOGICO LTDA,55.195.476/0001-17,ME,SETOR SUDOESTE,2,1,30000.0,(61) 33423664,marca_pessoal,0.22,0.35
0.4605,GLENDA RODRIGUES LTDA,57.331.591/0001-05,ME,JARDINS MANGUEIRAL (JARDIM BOTANICO),1,1,20000.0,(61) 33357999,clinica_geral,0.22,0.35
0.4605,AKEMI ISHIKAWA ODONTOLOGIA,54.844.257/0001-59,ME,ASA NORTE,2,1,10000.0,(61) 20026303,clinica_geral,0.22,0.35
0.4605,ARO ODONTOLOGIA,59.003.466/0001-93,ME,ASA NORTE,1,1,10000.0,(61) 99831453,clinica_geral,0.22,0.35
0.4605,BNF ODONTOLOGIA,59.206.598/0001-12,ME,AREA OCTOGONAL,1,1,10000.0,(61) 85215510,clinica_geral,0.22,0.35
0.4605,ODONTOLOGIA SUDOESTE,52.435.110/0001-80,ME,SETOR SUDOESTE,2,1,10000.0,(61) 99999999,clinica_geral,0.22,0.35
0.4605,GENTE BRASILIA,58.185.864/0001-05,ME,ASA NORTE,1,1,10000.0,(61) 94021414,clinica_geral,0.22,0.35
0.4605,KATIANE P SOBREIRA ODONTOLOGIA,57.485.768/0001-10,ME,SUL (AGUAS CLARAS),1,1,10000.0,(61) 98463405,clinica_geral,0.22,0.35
0.4605,LUTHER ODONTOLOGIA,53.526.405/0001-24,ME,ASA SUL,2,1,10000.0,(61) 99012728,clinica_geral,0.22,0.35
0.4605,NOVA ALIANCA ODONTOLOGIA,52.311.237/0001-97,ME,ASA NORTE,2,1,10000.0,(32) 88216401,clinica_geral,0.22,0.35
0.4605,ODONTO MAIS,53.936.887/0001-90,ME,ASA SUL,2,1,10000.0,(61) 98284877,clinica_geral,0.22,0.35
0.4605,RAFAEL AUGUSTO SERVICOS ODONTOLOGICOS,52.364.869/0001-19,ME,AGUAS CLARAS,2,1,10000.0,(61) 83505278,marca_pessoal,0.22,0.35
0.4605,RONCATO ODONTOLOGIA,58.919.650/0001-15,ME,SETOR SUDOESTE,1,1,10000.0,(62) 82845044,clinica_geral,0.22,0.35
0.4605,SIQUIEROLI ABRAO SERVICOS ODONTOLOGICOS,53.074.904/0001-28,ME,SETOR SUDOESTE,2,1,10000.0,(11) 32278879,clinica_geral,0.22,0.35
0.4605,SOCORRODONTO,52.390.060/0001-61,ME,ASA NORTE,2,1,10000.0,(61) 91225571,clinica_geral,0.22,0.35
0.4605,VM ODONTO,53.303.197/0001-02,ME,ASA NORTE,2,1,10000.0,(61) 96971110,clinica_geral,0.22,0.35
0.4605,ATRIUM ODONTOLOGIA,54.103.766/0001-20,ME,ASA SUL,2,1,5000.0,(61) 99851092,clinica_geral,0.22,0.35
0.4605,ODONTO CORONEL PRIME,59.451.541/0001-89,ME,SUL (AGUAS CLARAS),1,1,5000.0,(61) 91901111,clinica_geral,0.22,0.35
0.4605,ODONTOHARMONY,54.653.356/0001-53,ME,SUL (AGUAS CLARAS),2,1,5000.0,(61) 93043832,clinica_geral,0.22,0.35
0.4605,SENA ODONTOLOGIA,55.788.567/0001-66,ME,SUL (AGUAS CLARAS),2,1,5000.0,(61) 83411561,clinica_geral,0.22,0.35
0.4600,ODONTO FAMILLE,47.755.704/0001-38,EPP,SANTA MARIA,4,1,3000.0,(61) 85170185,clinica_geral,0.5,0.35
0.4600,ODONTOCOMPANY CEILANDIA2 DF,43.092.982/0001-00,ME,CEILANDIA NORTE (CEILANDIA),5,1,100000.0,(61) 85553864,clinica_institucional,0.3,0.6
0.4595,CENTRO ODONTOLOGICO DAVID DE CASTRO LTDA,72.598.220/0001-70,ME,GAMA,32,1,0.0,,clinica_institucional,0.13,0.6
0.4595,CLINICA DE ODONTOLOGIA ESPECIALIZADA UPPER LTDA,02.013.034/0001-46,ME,SAMAMBAIA,29,1,0.0,,clinica_institucional,0.13,0.6
0.4595,COR - CLINICA ODONTOLOGICA RABELO S/S LTDA,37.160.231/0001-72,ME,GUARA I,33,1,0.0,,clinica_geral,0.13,0.6
0.4595,ISAB - INSTITUTO DE SAUDE BUCAL S/S,02.575.157/0001-70,ME,TAGUATINGA,33,1,0.0,,clinica_institucional,0.13,0.6
0.4590,RONAN BRAGA ODONTOLOGIA LTDA,42.601.078/0001-01,ME,TAGUATINGA CENTRO (TAGUATINGA),5,1,30000.0,(61) 91177669,clinica_geral,0.31,0.35
0.4590,ODONTOMAX,34.308.694/0001-40,ME,SOBRADINHO,7,1,10000.0,(61) 33870791,clinica_geral,0.31,0.35
0.4590,ODONTO ART,59.433.891/0001-12,ME,RIACHO FUNDO I,1,1,40000.0,(61) 99043341,clinica_institucional,0.26,0.6
0.4590,INSTITUTO ODONTOLOGICO WF,56.874.816/0001-07,ME,RIACHO FUNDO II,2,1,30000.0,(61) 92488539,clinica_institucional,0.26,0.6
0.4590,CLINICA MONTE CARLOS,52.167.916/0001-34,ME,TAGUATINGA,2,1,25000.0,(61) 30263510,clinica_institucional,0.26,0.6
0.4590,CLINICA ODONTOLOGICA DRA THAISE OLIVEIRA,52.126.506/0001-45,ME,GUARA,2,1,20000.0,(61) 99259549,clinica_geral,0.26,0.6
0.4590,CLINICA ODONTOLOGICA PERISSE,52.958.541/0001-20,ME,TAGUATINGA NORTE (TAGUATINGA),2,1,20000.0,(61) 35625400,clinica_geral,0.26,0.6
0.4590,ODONTOMANANCIAL,55.388.782/0001-70,ME,TAGUATINGA NORTE (TAGUATINGA),2,1,20000.0,(61) 83795144,clinica_geral,0.26,0.6
0.4585,ODONTOCLEAN,72.645.567/0001-26,ME,CEILANDIA,31,1,10000.0,,clinica_geral,0.24,0.6
0.4580,INNOVAR ODONTOLOGIA LTDA,27.360.850/0001-57,ME,CANDANGOLANDIA,9,1,95000.0,(61) 85349897,clinica_geral,0.42,0.35
0.4580,ODONTO NEIVA,39.735.309/0001-65,ME,RECANTO DAS EMAS,5,1,40000.0,(61) 39753435,clinica_geral,0.42,0.35
0.4580,ORALCENTER,37.900.318/0001-39,ME,SETOR RESIDENCIAL OESTE (SAO SEBASTIAO),6,1,20000.0,(61) 99023837,clinica_geral,0.42,0.35
0.4580,REGENERA ODONTOLOGIA,38.285.814/0001-92,ME,SETOR DE HABITACOES INDIVIDUAIS SUL,6,1,20000.0,(61) 96281167,clinica_geral,0.42,0.35
0.4580,SMILLES ODONTOLOGIA ESPECIALIZADA,59.449.034/0001-00,ME,RECANTO DAS EMAS,1,1,300000.0,(61) 99540705,clinica_institucional,0.37,0.6
0.4580,CENTRO DE IMPLANTE E ASSISTENCIA A SAUDE BUCAL - CIASB,50.128.277/0001-72,ME,PARANOA,3,1,30000.0,(61) 96334457,especialista_alto_ticket,0.17,1.0
0.4565,NOVA VIDA ODONTOLOGIA LTDA,22.433.523/0001-64,ME,CEILANDIA NORTE (CEILANDIA),11,1,10000.0,(61) 81620877,clinica_geral,0.31,0.35
0.4565,CAROLINA REIS RODRIGUES CAVALCANTI DE OLIVEIRA LTDA,45.702.751/0001-98,ME,SETOR HABITACIONAL JARDIM BOTANICO,4,1,10000.0,(91) 86011077,marca_pessoal,0.21,0.35
0.4565,LUIZ GUSTAVO C.BORGES SERVICOS ODONTOLOGICOS LTDA,49.073.261/0001-20,ME,ASA SUL,3,1,10000.0,(61) 43030803,marca_pessoal,0.21,0.35
0.4565,ONNE CLINICA LTDA,54.342.584/0001-02,ME,AGUAS CLARAS,2,1,10000.0,(61) 32256372,clinica_geral,0.21,0.35
0.4560,MARTINS ODONTOLOGIA,58.770.401/0001-00,EPP,CEILANDIA,1,1,10000.0,(61) 99226714,clinica_geral,0.49,0.35
0.4550,ODONTOCOMPANY FRANCHISING,33.912.190/0001-72,ME,GUARA I,7,1,100000.0,(61) 92235058,clinica_geral,0.3,0.35
0.4550,INSTITUTO ODONTOLOGICO E LABORATORIO DE PROTESE MILLEM,46.960.723/0001-33,ME,RIACHO FUNDO II,4,1,100000.0,(61) 81653885,clinica_institucional,0.25,0.6
0.4550,CENTRO ODONTOLOGICO SORRISO AMIGO LTDA,46.730.987/0001-09,ME,NUCLEO BANDEIRANTE,4,1,30000.0,(61) 92584511,clinica_institucional,0.25,0.6
0.4550,INSTITUTO DOURADO,51.777.047/0001-05,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,15000.0,(61) 41415570,clinica_institucional,0.25,0.6
0.4550,INSTITUTO ODONTOLOGICO CUIDAR (IOC),47.638.917/0001-80,ME,TAGUATINGA SUL (TAGUATINGA),4,1,15000.0,(61) 96750197,clinica_institucional,0.25,0.6
0.4550,NEO SORRISO E FACE,45.051.264/0001-02,ME,NUCLEO BANDEIRANTE,4,1,10000.0,(61) 33861001,clinica_geral,0.25,0.6
0.4550,INSTITUTO ODONTOLOGICO DRA ANA LUCIA CAETANO,53.451.230/0001-33,ME,TAGUATINGA CENTRO (TAGUATINGA),2,1,10000.0,(61) 84048048,clinica_institucional,0.25,0.6
0.4550,CLINICA ODONTOLOGICA FREITAS,51.459.051/0001-17,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,10000.0,(61) 99111243,clinica_geral,0.25,0.6
0.4550,ISBI,44.656.911/0001-47,ME,TAGUATINGA NORTE (TAGUATINGA),4,1,10000.0,(61) 86374946,clinica_institucional,0.25,0.6
0.4550,LF ODONTOLOGIA ESPECIALIZADA,45.663.073/0001-00,ME,SAMAMBAIA SUL (SAMAMBAIA),4,1,10000.0,(61) 81114803,clinica_institucional,0.25,0.6
0.4550,LN CLINIC,54.614.513/0001-11,ME,TAGUATINGA NORTE (TAGUATINGA),2,1,10000.0,(61) 91965445,clinica_institucional,0.25,0.6
0.4545,ALIVIO ODONTOLOGIA LTDA,02.915.623/0001-10,ME,ITAPOA II,27,2,30000.0,(61) 84280597,multi_unidade,0.38,0.35
0.4540,BARROS ODONTOLOGIA ESPECIALIZADA,51.920.058/0001-94,ME,PARANOA,3,1,70000.0,(61) 92803785,clinica_institucional,0.36,0.6
0.4540,KS ODONTOLOGIA ESPECIALIZADA,48.532.744/0001-83,ME,CEILANDIA SUL (CEILANDIA),3,1,50000.0,(61) 86187800,clinica_institucional,0.36,0.6
0.4540,ODONTOMINAS,35.383.338/0001-54,ME,SAMAMBAIA NORTE (SAMAMBAIA),6,1,50000.0,(61) 33580577,clinica_geral,0.36,0.35
0.4540,JG ODONTOLOGIA,36.462.303/0001-73,ME,SOBRADINHO II,6,1,1000.0,(61) 81764620,clinica_geral,0.36,0.35
0.4530,ODONTO LCS,53.603.454/0001-13,ME,GUARA II,2,1,400000.0,(61) 84585884,clinica_institucional,0.37,0.35
0.4530,ODONTO GOLD,54.240.985/0001-51,ME,SETOR TRADICIONAL (PLANALTINA),2,1,300000.0,(62) 93307872,clinica_geral,0.37,0.35
0.4530,AME ODONTOLOGIA,55.435.992/0001-71,ME,GUARA I,2,1,250000.0,(61) 30552882,clinica_geral,0.37,0.35
0.4530,J.L ODONTOLOGIA,49.108.803/0001-53,ME,TAGUATINGA SUL (TAGUATINGA),3,1,150000.0,(61) 83528863,clinica_geral,0.37,0.35
0.4530,MP ATELIE ODONTOLOGICO,57.783.973/0001-61,ME,TAGUATINGA,1,1,100000.0,(61) 91930990,clinica_geral,0.37,0.35
0.4530,HARMONI DENTAL STUDIO,51.726.558/0001-90,ME,SETOR TRADICIONAL (PLANALTINA),3,1,100000.0,(61) 96742897,clinica_geral,0.37,0.35
0.4530,HS ODONTOLOGIA,46.151.203/0001-80,ME,SOBRADINHO,4,1,100000.0,(61) 92225246,clinica_geral,0.37,0.35
0.4530,I.O. ODONTOLOGIA INTEGRADA,44.642.311/0001-20,ME,SAMAMBAIA SUL (SAMAMBAIA),4,1,100000.0,(61) 83101333,clinica_geral,0.37,0.35
0.4530,LR EXCELLENCE ODONTOLOGIA AVANCADA,50.119.760/0001-90,ME,SOBRADINHO,3,1,100000.0,(61) 35364222,clinica_geral,0.37,0.35
0.4530,SOOI,57.202.127/0001-00,ME,SETOR CENTRAL (GAMA),1,1,100000.0,(61) 30429848,clinica_geral,0.37,0.35
0.4530,TRINNO ODONTOLOGIA,49.963.816/0001-00,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,100000.0,(61) 30428080,clinica_geral,0.37,0.35
0.4525,ODONTOCOMPANY BRASILIA CENTRAL,58.106.015/0001-19,ME,ASA SUL,1,1,50000.0,(61) 39702087,clinica_geral,0.2,0.35
0.4525,DENTALBIO PRODUTOS ODONTOLOGICOS LTDA,54.258.097/0001-66,ME,ASA SUL,2,1,25000.0,(61) 99999999,clinica_geral,0.2,0.35
0.4525,BT ODONTOLOGIA,58.015.601/0001-58,ME,ASA SUL,1,1,2000.0,(61) 81127722,clinica_geral,0.2,0.35
0.4525,OLIVEIRA ODONTO,56.687.737/0001-89,ME,NORTE (AGUAS CLARAS),2,1,2000.0,(61) 91944899,clinica_geral,0.2,0.35
0.4525,ODONTOLOGIA CARNEIRO,57.071.519/0001-88,ME,AREA OCTOGONAL,2,1,1500.0,(41) 97880145,clinica_geral,0.2,0.35
0.4525,ANDERSON GIOVANI ODONTOLOGIA,59.347.316/0001-05,ME,SUL (AGUAS CLARAS),1,1,1000.0,(61) 82021883,clinica_geral,0.2,0.35
0.4525,DRA KAMYLA QUEIROZ,57.729.070/0001-00,ME,JARDINS MANGUEIRAL (JARDIM BOTANICO),1,1,1000.0,(61) 82158989,marca_pessoal,0.2,0.35
0.4525,FERNANDA ODONTO & GESTAO,57.496.677/0001-80,ME,SETOR SUDOESTE,1,1,1000.0,(61) 96832115,marca_pessoal,0.2,0.35
