cnpj_basico,n_socios,n_administradores,socio_mais_antigo
02560491,2,1,1998-06-05
07142629,2,2,2004-12-07
54482767,1,0,2024-03-26
62444471,1,0,2025-08-28
48581322,1,0,2022-11-10
43822278,2,2,2021-10-08
59268849,1,0,2025-02-04
64119604,1,0,2025-12-16
22741477,2,1,2015-06-08
44925599,1,0,2022-01-19
59195506,1,0,2025-01-30
01908809,1,0,1997-05-21
36760795,1,0,2020-03-24
50098113,1,0,2023-03-27
37022669,1,0,2020-04-28
42917928,1,0,2021-07-29
41472035,2,2,2021-04-06
42689310,1,0,2021-07-13
35502332,1,0,2019-10-14
54812872,1,0,2024-04-19
58412795,1,0,2024-12-10
62579168,1,0,2025-09-05
12467966,2,1,2010-08-06
42836030,2,2,2021-07-23
03239823,3,2,1999-04-14
37768551,1,0,2020-07-17
13131402,2,1,2010-12-27
53567016,1,0,2024-01-19
04947316,3,1,2001-05-23
49225471,2,2,2023-01-17
60220442,1,0,2025-04-02
00590436,4,1,2012-11-14
12971066,3,2,2010-11-04
26288794,3,2,2016-08-17
29364134,4,3,2017-10-02
31415794,1,0,2018-08-21
59455589,2,2,2025-02-13
20979762,3,1,2014-08-21
22456023,2,2,2015-05-05
43723426,1,0,2021-09-30
34189501,1,0,2019-06-24
24395108,1,0,2016-02-12
26389571,2,2,2019-07-02
63985118,1,0,2025-12-09
63928564,1,0,2025-12-03
60597297,1,1,2025-04-29
48823075,1,0,2022-12-06
32049623,1,0,2018-11-05
40065726,1,0,2020-12-09
59436252,1,0,2025-02-12
46819282,1,0,2022-06-17
50544300,1,0,2023-05-04
48966169,1,0,2022-12-23
27847980,1,0,2017-05-17
37927082,1,0,2020-07-31
26446971,5,1,1990-06-01
01072775,7,1,1996-03-01
15776015,6,1,2012-06-05
49836304,1,0,2023-03-07
53180422,1,0,2023-12-12
52997602,1,0,2023-11-24
08244431,7,3,2008-09-22
60344627,2,2,2025-04-10
55393919,1,0,2024-06-04
50033739,1,0,2023-03-22
32282930,2,2,2018-12-06
59401419,1,0,2025-02-11
63051980,1,0,2025-10-06
00692828,6,1,1998-05-14
23537929,2,2,2015-10-16
62586303,2,0,2025-09-05
03874595,6,1,2005-02-15
53704710,1,0,2024-01-29
52347787,1,0,2023-09-28
58213122,1,0,2024-11-25
47361648,1,0,2022-08-01
43142717,2,2,2021-08-16
57171866,1,0,2024-09-05
06074616,2,1,2003-12-11
63789620,1,0,2025-11-24
50030827,1,0,2023-03-22
45612253,1,0,2022-03-11
46819138,1,0,2022-06-17
62470110,1,0,2025-08-29
60899470,1,0,2025-05-19
62990969,1,0,2025-10-01
73655722,6,2,1993-11-09
59404635,1,0,2025-02-11
48887419,2,1,2022-12-14
50803146,2,2,2023-05-24
03193569,1,0,1999-05-31
44925479,1,0,2022-01-19
02572568,2,2,1993-07-15
57877536,1,0,2024-10-29
63715976,1,0,2025-11-18
50893716,2,1,2023-05-31
17187215,4,1,2012-11-19
16943537,2,2,2012-05-25
63094324,1,0,2025-10-08
21744168,1,0,2014-11-06
35399182,5,1,2019-10-31
49222096,1,0,2023-01-17
60280653,2,1,2025-04-07
46610765,1,0,2022-05-31
22889244,2,2,2015-06-26
60208315,4,2,2025-04-02
17493494,1,0,2012-06-20
46595247,1,0,2022-05-30
41985955,1,0,2021-05-18
60603516,1,0,2025-04-29
60851685,1,0,2025-05-15
57777002,1,0,2024-10-21
22422179,2,1,2015-04-29
59211468,1,0,2025-01-31
64318006,1,0,2026-01-07
57055322,1,0,2024-08-28
54580695,1,0,2024-04-03
51329364,1,0,2023-07-06
64081168,1,0,2025-12-16
50273581,1,0,2023-04-11
53192321,2,0,2023-12-13
54994339,3,2,2024-05-03
47564773,1,0,2022-08-15
26287913,2,1,2016-03-21
27371775,6,3,2017-03-08
59511767,1,0,2025-02-17
38299610,2,1,2020-09-01
52303078,2,2,2023-09-25
61347687,1,0,2025-06-17
04027005,1,0,2000-09-04
63911970,1,0,2025-12-02
28713963,1,0,2017-08-29
60972907,1,0,2025-05-23
59268435,1,0,2025-02-04
12587625,1,0,2010-06-08
55122145,1,0,2024-05-14
50109260,1,0,2023-03-28
34518038,2,0,2019-08-12
34592339,1,0,2019-08-14
50750248,1,0,2023-05-19
29574422,1,0,2018-01-25
51081445,2,2,2023-06-16
59193059,1,0,2025-01-30
22976304,1,0,2017-02-21
47755452,1,0,2022-08-29
57528045,1,0,2024-10-02
49610754,1,0,2023-02-15
57870319,1,0,2024-10-28
37059983,1,0,2020-05-04
62234837,1,0,2025-08-14
52127300,1,0,2023-09-11
59193538,1,0,2025-01-30
43192850,1,0,2021-08-19
27135505,1,0,2016-11-21
11656518,1,0,2010-02-23
45316537,1,0,2022-02-16
08846059,34,4,2007-05-21
45353809,1,0,2022-02-18
09579065,3,3,1999-08-25
35579680,1,0,2019-09-23
64198888,1,0,2025-12-30
46977445,1,0,2022-06-30
01140379,1,0,2014-05-14
62680342,1,0,2025-09-11
34929542,1,0,2019-09-16
09386726,2,2,2007-07-11
07961546,2,1,2006-04-24
17538591,2,2,2013-01-07
24835226,1,0,2016-05-06
54334127,1,0,2024-03-14
33608919,1,0,2019-05-07
48904918,1,0,2022-12-15
57283490,1,0,2024-09-13
50434396,1,0,2023-04-25
44443228,1,0,2021-12-01
42460622,1,0,2021-06-24
19905038,1,0,2014-02-05
54986279,1,0,2024-05-03
25305333,1,0,2025-01-23
48658019,1,0,2022-11-18
59566923,1,0,2025-02-20
62473927,1,0,2025-08-29
54813261,1,0,2024-04-19
59037148,1,0,2025-01-22
63403458,1,0,2025-10-28
62656982,1,0,2025-09-10
18764295,1,0,2013-08-08
26625179,2,2,2016-10-07
39834632,1,0,2020-11-18
61757692,1,0,2025-07-15
05205860,5,2,2002-07-24
60980055,1,0,2025-05-23
55860207,1,0,2024-07-09
63405684,1,0,2025-10-28
38383031,2,2,2019-05-09
56261543,1,0,2024-08-05
19420142,2,1,2013-11-08
50151765,1,0,2023-03-30
60820824,1,0,2025-05-14
27545892,1,0,2017-04-10
29032568,1,0,2017-10-23
63492928,1,0,2025-11-03
53328718,1,0,2023-12-29
07800072,3,1,2005-02-17
10729651,2,1,2008-12-29
62034108,1,0,2025-08-01
51884558,1,0,2023-08-21
55504040,1,0,2024-06-12
24424105,2,2,2016-01-20
25161942,1,0,2016-06-08
60018872,1,0,2025-03-21
47910631,1,0,2022-09-12
57285342,1,0,2024-09-13
61600443,1,0,2025-07-04
43609184,2,1,2021-09-22
24471255,1,0,2016-03-15
08026069,3,2,2017-02-02
37080035,1,0,2020-05-06
61970435,1,0,2025-07-29
31544246,3,2,2018-08-28
47894482,1,0,2022-09-09
29489971,1,0,2017-12-15
21577118,1,0,2014-07-11
64384723,1,0,2026-01-09
25206271,1,0,2016-04-29
60220777,1,0,2025-04-02
41196741,1,0,2021-03-12
50168618,1,0,2023-03-31
44964935,1,0,2022-01-21
59531620,1,0,2025-02-18
27011966,1,0,2016-09-02
62471563,1,0,2025-08-29
54704672,1,0,2024-04-12
46987195,1,0,2022-07-01
33337930,1,0,2019-04-08
45988570,1,0,2022-04-11
12341340,7,3,2010-08-02
34785836,1,0,2019-09-05
56051541,1,0,2024-07-23
48213299,1,0,2022-10-06
18382388,1,0,2013-06-06
46129162,2,1,2022-04-25
60324216,1,0,2025-04-09
47277242,2,2,2022-07-25
39266727,2,0,2025-03-27
28427470,1,0,2017-05-26
60912889,1,0,2025-05-20
52867451,1,0,2023-11-13
26388912,1,0,2015-03-20
62223691,1,0,2025-08-14
61737181,1,0,2025-07-14
62413199,1,0,2025-08-26
05407368,2,1,2002-09-18
45056440,1,0,2022-01-28
61196695,1,0,2025-06-06
54727480,1,0,2024-04-15
49437950,1,1,2023-02-02
09495498,2,1,2008-01-18
34069004,1,0,2019-04-05
26570765,1,0,2016-06-01
61196322,1,0,2025-06-06
41371338,1,0,2021-03-26
00098326,2,1,1994-06-22
61842345,1,0,2025-07-21
63545319,1,0,2025-11-06
08882171,2,1,2001-03-15
27975706,1,0,2017-05-19
26631113,1,0,2016-10-21
47308140,1,0,2022-07-27
45646762,2,2,2022-03-14
58357657,1,0,2024-12-05
45157665,1,0,2022-02-04
58221538,1,0,2024-11-25
61454790,1,0,2025-06-25
30927080,1,0,2017-10-20
59822875,1,0,2025-03-10
27539182,1,0,2017-04-10
32167733,3,1,2018-11-09
60290282,1,0,2025-04-07
61247620,1,0,2025-06-10
61844964,1,0,2025-07-21
42784518,1,0,2021-07-20
35405128,2,2,2019-10-31
46819043,1,0,2022-06-17
44389505,1,0,2021-11-26
53464868,1,0,2024-01-11
55806153,1,0,2024-07-04
63074547,1,0,2025-10-07
34440664,2,1,2019-07-24
45440180,1,0,2022-02-24
29021475,2,2,2017-09-18
32005679,1,0,2018-10-03
55863436,1,0,2024-07-09
57430579,1,0,2024-09-25
61119758,1,1,2025-06-02
62789167,2,2,2025-09-18
53193285,1,0,2023-12-13
59530719,2,2,2025-02-18
29942538,1,0,2018-02-27
35743637,1,0,2019-12-09
49748413,1,0,2023-02-28
43153481,1,0,2021-08-17
50152862,1,0,2023-03-30
36572671,18,2,2020-03-05
21575290,3,1,2014-12-08
37898395,1,0,2020-07-29
03929762,8,1,2000-07-12
62271165,1,0,2025-08-18
10615280,2,1,2008-12-01
12473551,2,2,2010-06-25
39383657,2,2,2020-10-09
37300323,13,4,2020-05-26
01972242,3,2,1997-07-01
11367534,1,0,2009-11-09
45703574,1,0,2022-03-18
08893062,2,2,2007-06-01
20320555,5,1,2014-05-16
40311092,2,2,2025-04-01
46800295,2,1,2022-06-15
50399033,1,0,2023-04-20
43770580,1,0,2021-10-05
21415087,1,0,2012-08-27
42972630,1,0,2021-08-03
43142401,1,0,2021-08-16
57392051,2,2,2024-09-23
58018252,1,0,2024-11-07
63293767,2,1,2025-10-21
57768633,1,0,2024-10-21
59889541,1,0,2025-03-13
39350487,1,0,2020-10-07
57285221,1,0,2024-09-13
38375225,1,0,2020-09-08
59197662,1,0,2025-01-30
51255152,1,0,2023-06-30
14447141,1,0,2011-07-15
57599130,1,0,2024-10-08
27963300,1,0,2017-05-19
56044251,1,0,2024-07-23
50533848,2,2,2023-05-03
47734939,1,0,2022-08-26
54767234,1,0,2024-04-17
54494692,1,0,2024-03-27
63564756,1,0,2025-11-07
45945354,1,0,2022-04-07
59535255,1,0,2025-02-18
41686976,1,0,2021-04-23
45054873,1,0,2022-01-28
55634462,2,1,2024-06-21
49618925,1,0,2023-02-15
46022803,2,1,2022-04-13
35556514,2,0,2019-11-14
40181089,1,0,2020-12-22
40317526,2,1,2021-01-08
47077456,1,0,2022-07-08
10550205,2,1,2011-11-28
48699842,2,1,2022-11-23
60571513,1,0,2025-04-28
49828829,2,1,2023-03-06
31698242,7,1,2018-09-27
37011540,2,2,2020-03-09
31366592,3,3,2018-08-23
63250113,1,0,2025-10-17
42547024,1,0,2021-07-01
50059058,1,0,2023-03-23
51033748,1,0,2023-06-13
26293915,2,1,2021-12-10
28577857,1,0,2017-07-04
31622975,2,1,2018-03-02
48979440,1,0,2022-12-26
52412484,1,0,2023-10-03
61900169,1,0,2025-07-24
63274242,1,0,2025-10-20
21161825,2,2,2014-09-05
43796163,1,0,2021-10-06
28039161,1,0,2017-05-05
47115595,1,0,2022-07-12
53329146,1,0,2023-12-29
51511122,1,0,2023-07-21
33082465,1,0,2019-03-15
48004736,1,0,2022-09-19
51644622,1,0,2023-08-01
46064503,1,0,2022-04-18
60500933,1,0,2025-04-23
54766631,1,0,2024-04-17
62739277,1,0,2025-09-16
40227055,15,2,2020-12-08
44018748,1,0,2021-10-26
10506035,1,0,2008-11-13
35700452,2,0,2019-12-02
49359131,5,2,2023-01-27
52040967,2,2,2023-09-01
37412282,2,2,2020-06-15
63512177,1,0,2025-11-04
26509826,1,0,2016-10-07
27685219,1,0,2017-04-20
63015195,2,2,2025-10-02
00095569,2,2,1994-02-23
04426251,1,0,2010-06-09
43140885,1,0,2021-08-16
23881269,1,0,2015-12-04
54170818,1,0,2024-03-04
53171366,1,0,2023-12-12
45315143,1,0,2022-02-16
57914203,2,0,2024-10-31
64157980,1,0,2025-12-22
51239801,1,0,2023-06-29
26410654,2,2,1990-01-23
34084239,2,1,2019-06-24
56956517,1,0,2024-08-21
24995314,2,1,2016-05-25
46056210,1,0,2022-04-18
38184163,2,1,2020-08-21
35307061,1,0,2019-10-14
36726981,1,0,2020-03-09
52901474,1,0,2023-11-16
23876285,2,2,2015-12-04
33008748,1,0,2019-03-07
40281160,1,0,2021-01-06
50438854,1,0,2023-04-25
57906544,1,0,2024-10-30
63358090,1,0,2025-10-24
38429083,1,0,2020-09-11
55504324,1,0,2024-06-12
54795848,1,0,2024-04-18
51139505,1,0,2023-06-21
59029321,44,4,2025-01-22
02940165,7,3,1998-11-18
18359113,17,1,2013-06-10
50023214,1,0,2023-03-21
32702001,1,0,2019-01-31
54639225,1,0,2024-04-08
48804114,1,0,2022-12-05
50890760,1,0,2023-05-31
03894112,2,2,2000-06-21
00673874,4,4,1995-07-20
45880187,1,0,2022-04-01
29490014,1,0,2017-11-14
05199574,2,1,2002-06-26
29745261,1,0,2017-10-24
22504318,9,1,2015-05-08
25234094,2,1,2016-05-25
57028138,1,0,2024-08-27
31859776,1,0,2018-08-03
42827641,1,0,2021-07-22
63658426,1,0,2025-11-13
42601087,1,0,2021-07-06
32764419,1,0,2019-02-08
25152225,1,0,2016-06-27
55054291,1,0,2024-05-08
54977082,1,0,2024-05-02
50799186,1,0,2023-05-24
62994308,1,0,2025-10-01
59821167,1,0,2025-03-10
50208942,1,0,2023-04-04
32616952,1,0,2018-12-18
35065040,1,0,2019-10-02
50717078,1,0,2023-05-17
00701839,32,6,1984-04-04
09229001,5,2,2011-06-29
64289121,1,0,2026-01-05
57638998,1,0,2024-10-10
21116257,3,3,2014-09-19
02391872,5,1,1998-03-05
38085615,1,0,2020-08-13
72610611,2,2,2003-10-16
12505860,3,3,2010-08-06
52196203,1,0,2023-09-15
39856873,1,0,2020-11-20
50010114,1,0,2023-03-21
26294037,1,0,2016-07-27
34189535,2,1,2019-06-24
58424794,1,0,2024-12-11
53327521,1,0,2023-12-29
53327288,1,0,2023-12-29
61197209,2,1,2025-06-06
31339287,1,0,2018-08-13
36057846,1,0,2020-01-20
13835391,2,1,2010-07-14
58378199,1,0,2024-12-06
41040190,1,0,2021-03-01
59621522,2,1,2025-02-24
51204371,1,0,2023-06-27
63827491,1,0,2025-11-26
38134949,1,0,2020-08-18
49085273,1,0,2023-01-06
35004686,1,0,2019-09-23
63337277,1,0,2025-10-23
58580321,1,0,2024-12-30
61363185,1,0,2025-06-18
51026093,1,0,2023-06-13
43857006,1,0,2021-10-13
30269904,1,0,2018-03-16
17171343,3,1,2013-03-07
13780586,2,0,2011-05-26
63863936,2,2,2025-11-28
31066615,1,0,2018-05-25
35568056,1,0,2019-11-14
14716766,2,1,2011-11-30
25463328,1,0,2016-07-13
27539297,9,2,2017-04-04
14973763,1,0,2011-12-12
42299212,1,0,2021-06-11
60627740,1,0,2025-04-30
47605462,1,0,2022-08-17
51529988,1,0,2023-07-24
38286005,1,0,2020-08-31
42746340,1,0,2021-07-16
32308245,1,0,2018-12-11
43233858,1,0,2021-08-23
61990700,1,0,2025-07-30
42311204,1,0,2021-06-14
44125162,1,0,2021-11-04
54968592,1,0,2024-05-02
46055048,1,0,2022-04-18
51487826,1,0,2023-07-19
08912275,23,1,2007-06-01
64052253,1,0,2025-12-10
53905439,1,0,2024-02-14
52891498,1,0,2023-11-14
17660466,4,2,2012-12-27
41249435,1,0,2021-03-17
54643752,1,0,2024-04-08
59268223,1,0,2025-02-04
62898038,2,2,2025-09-25
04837309,16,2,2001-12-14
45283963,7,3,2022-02-14
60333964,1,0,2025-04-09
07655666,3,2,2005-10-04
40021075,2,2,2020-12-04
18754709,3,2,2013-04-23
09269722,1,0,1999-04-16
45656426,1,0,2022-03-15
49421453,1,0,2023-02-01
29032317,1,0,2017-10-02
37170993,1,0,2019-12-02
63406091,2,1,2025-10-28
28227788,1,0,2017-07-04
02719536,3,1,1998-09-08
50192342,2,1,2023-04-03
63512475,1,0,2025-11-04
32039148,1,0,2018-11-05
32475967,2,0,2019-01-03
16705223,3,2,2012-07-16
35852148,1,0,2019-09-23
20540447,3,1,2014-05-13
31302675,1,0,2018-07-20
20755474,1,0,2014-06-13
43341056,2,1,2011-06-13
50859050,1,1,2023-05-29
55860772,1,0,2024-07-09
25184134,1,0,2016-06-27
24281940,1,0,2016-02-04
52749309,1,0,2023-11-01
59114517,1,0,2025-01-27
61201482,1,0,2025-06-06
31744211,1,0,2018-08-08
23841300,1,0,2015-11-30
26709935,1,0,2016-11-04
08486530,1,0,2006-10-10
55976995,1,0,2024-07-17
60258212,1,0,2025-04-04
31821884,1,0,2018-08-28
33848290,1,0,2019-05-15
36760052,1,0,2020-03-24
60571740,1,0,2025-04-28
22032146,1,0,2015-02-23
11226869,1,0,2009-09-28
60323633,2,2,2025-04-09
45440339,3,3,2022-02-24
04032380,5,2,2004-01-19
43100919,1,0,2021-08-12
38202871,2,1,2020-08-24
04336271,2,1,2009-04-13
43964372,1,0,2015-07-17
59910903,1,0,2025-03-14
00140626,23,1,1999-04-08
10409079,2,2,2008-07-25
55721167,1,0,2024-06-28
37784489,3,2,2020-07-20
61757938,2,2,2025-07-15
52891865,1,0,2023-11-14
62879555,1,0,2025-09-24
23156651,2,1,2015-07-03
57045220,2,2,2024-08-28
09241330,2,1,2007-11-30
54334410,1,0,2024-03-14
55891215,1,0,2024-07-11
51797720,1,0,2023-08-14
52361915,1,0,2023-09-29
60820215,1,0,2025-05-14
17880268,2,2,2013-03-25
51716079,1,0,2023-08-07
53858419,1,0,2024-02-08
58257359,1,0,2024-11-27
44607862,1,0,2021-12-16
45177882,1,0,2022-02-07
50442473,1,0,2023-04-25
48978272,1,0,2022-12-26
03897434,3,1,2010-06-30
30530262,1,0,2017-09-20
62280586,1,0,2025-08-18
49984171,1,0,2023-03-17
53179303,1,0,2023-12-12
61442147,1,0,2025-06-25
04340732,2,1,2001-03-15
48887521,1,0,2022-12-14
27069943,1,0,2016-05-25
51798022,1,0,2023-08-14
22694243,2,1,2015-06-12
22769736,2,1,2015-06-26
40812108,1,0,2021-02-11
32243194,2,0,2017-10-02
37070419,1,0,2020-05-05
34994507,1,0,2019-09-23
63308458,1,0,2025-10-22
47184190,1,0,2022-07-18
14279022,1,1,2012-01-25
53172082,1,0,2023-12-12
61667013,1,0,2025-07-09
62892428,1,0,2025-09-25
55258752,1,0,2024-05-23
57137230,1,0,2024-09-03
54545720,1,0,2024-04-01
16978665,2,1,2012-06-05
04828727,2,1,2001-12-17
54651261,1,0,2024-04-09
35828312,1,0,2019-12-19
39783424,1,0,2020-11-13
63513332,1,0,2025-11-04
48052772,1,0,2022-09-22
58138952,1,0,2024-11-18
22830051,1,0,2013-07-08
27782623,3,2,2017-04-10
11820528,1,0,2019-10-15
35174862,1,0,2019-09-26
50150817,1,0,2023-03-30
59910676,1,0,2025-03-14
34584806,2,2,2019-08-19
47026656,1,0,2022-07-05
47677748,1,0,2022-08-15
02447989,2,2,2004-12-22
35810069,1,0,2019-12-16
34150261,2,1,2019-07-01
10477130,2,1,2009-05-04
51644200,1,0,2023-08-01
30666789,1,0,2018-05-29
49421251,1,0,2023-02-01
57278289,1,0,2024-09-13
38246280,1,0,2020-08-27
35113230,1,0,2019-10-02
26744673,1,0,2016-11-21
31324414,2,1,2018-08-13
36161310,1,0,2020-01-27
13171270,3,3,2010-10-26
52538255,2,2,2023-10-16
64341213,1,0,2026-01-08
43213687,1,0,2021-08-20
57779310,1,0,2024-10-21
36752049,1,0,2020-03-23
46258543,1,0,2022-05-04
31619670,1,0,2018-09-20
53714784,1,0,2024-01-30
56929059,1,0,2024-08-20
17731642,3,2,2012-11-19
61342596,1,0,2025-06-17
60342933,1,0,2025-04-10
60898981,1,0,2025-05-19
27324809,1,0,2017-02-17
60528929,1,0,2025-04-24
15277365,1,0,2011-12-12
20254382,2,1,2014-04-25
50840413,1,0,2023-05-26
55221769,1,0,2024-05-21
37415728,1,0,2020-06-15
58341600,2,0,2024-12-04
04460624,2,1,2001-04-24
52867887,1,0,2023-11-13
51625074,1,0,2023-07-31
61127173,1,0,2025-06-03
44141101,1,0,2021-11-05
15598075,3,1,2012-05-07
50118958,1,0,2023-03-28
15579912,2,1,2012-03-06
57164999,1,0,2024-09-05
57085065,1,0,2024-08-30
34785522,1,0,2019-09-05
31707269,1,0,2018-09-24
17321730,2,1,2012-10-11
63101272,1,0,2025-10-08
48421906,1,0,2022-10-26
43213797,1,0,2021-08-20
55265285,1,0,2024-05-24
58981144,1,0,2025-01-20
47758157,1,0,2022-08-29
63406372,1,0,2025-10-28
64181498,1,0,1990-08-08
63358752,1,0,2025-10-24
60803920,2,2,2025-05-13
67003673,141,11,1992-08-26
16849219,1,0,2012-08-09
37815463,5,2,2020-07-22
47819505,1,0,2022-07-26
28558322,1,0,2017-08-14
26632686,1,0,2016-09-19
41176216,1,0,2021-03-11
38661007,1,0,2020-09-22
39610713,1,0,2020-10-29
28150862,2,2,2017-07-04
15049503,5,2,2011-11-16
61799139,1,0,2025-07-17
63610446,1,0,2025-11-11
46205919,1,0,2022-04-29
50033388,1,0,2023-03-22
61918255,1,0,2025-07-25
51885623,1,0,2023-08-21
26279287,2,1,2016-07-14
51013932,1,0,2023-06-12
50008789,1,0,2023-03-21
32179166,1,0,2018-08-29
44258644,1,0,2021-11-16
36570631,1,0,2020-03-05
03658234,1,0,1989-01-02
37571744,1,0,2020-06-30
38284879,1,0,2020-08-31
62412604,1,0,2025-08-26
53371811,11,7,1984-03-07
62657601,2,1,2025-09-10
57285429,1,0,2024-09-13
02986635,19,1,2010-07-19
49401927,1,0,2023-01-31
50205547,2,0,2023-04-04
45283640,5,1,2022-02-14
49558324,1,0,2023-02-10
43475198,13,2,2021-09-10
43821985,2,2,2021-10-08
48621559,3,1,2022-11-16
46675258,1,0,2022-06-06
62003539,1,0,2025-07-31
54482400,1,0,2024-03-26
41541458,2,1,2021-04-12
47077296,1,0,2022-07-08
48347420,2,2,2022-10-19
62402341,1,0,2025-08-26
47258724,1,0,2022-07-22
37007786,2,1,2020-04-24
26926250,1,0,2017-01-10
24622400,2,1,2016-04-06
07702428,2,1,2005-11-18
33671010,1,0,2019-04-25
34569113,1,0,2019-07-24
63725809,1,0,2025-11-18
41080754,1,0,2021-03-03
60753140,1,0,2025-05-09
63791373,1,0,2025-11-24
55655060,1,0,2024-06-24
05392389,3,1,2002-08-28
50348968,1,0,2023-04-17
59780813,1,0,2025-03-07
42182289,1,0,2021-06-02
30905888,1,0,2018-06-27
54245138,1,0,2024-03-08
22348022,13,4,2015-03-26
43876509,1,0,2021-10-14
03680803,8,1,2000-01-13
26405666,2,2,2016-10-05
37115698,2,2,1997-10-09
34786601,1,0,2019-09-05
62761749,1,0,2025-09-17
48052524,1,0,2022-09-22
44072030,2,1,2021-10-29
26446237,4,3,1998-06-22
29992200,1,0,2018-01-09
53328907,1,0,2023-12-29
10615262,2,2,2011-11-10
22063847,1,0,2015-02-23
54342930,1,0,2024-03-15
51181678,1,0,2023-06-26
56933984,1,0,2024-08-20
47236386,1,0,2022-07-21
13630374,2,1,2011-04-05
60981077,1,0,2025-05-23
48207934,1,0,2022-10-06
52945483,1,0,2023-11-21
63033030,1,0,2025-10-03
55212793,1,0,2024-05-21
27156190,1,0,2016-06-27
36606832,1,0,2020-03-09
43027980,1,0,2021-08-06
57554049,1,0,2024-10-03
21781838,2,0,2015-01-15
39405417,1,0,2026-02-04
28606137,1,0,2017-08-29
63459548,1,0,2025-10-31
04252220,6,2,2000-09-04
37597694,1,0,2020-07-02
23327618,1,0,2015-07-30
43142123,3,1,2021-08-16
41149669,1,0,2021-03-09
54795728,1,0,2024-04-18
12245807,5,1,2010-05-25
46735753,1,0,2022-06-09
18810889,3,3,2015-11-27
44118661,2,1,2021-11-04
50788497,2,1,2023-05-23
57401248,2,1,2024-09-23
46349392,3,2,2022-05-11
52497793,1,0,2023-10-10
54712684,1,0,2024-04-12
42064207,2,2,2021-05-24
47101879,1,0,2022-07-11
34429065,3,3,2019-07-10
08611578,2,1,2006-12-18
26989754,1,0,2017-01-05
31022424,1,0,2018-06-18
44924495,1,0,2022-01-19
59630603,1,0,2025-02-24
59192646,1,0,2025-01-30
54068798,1,0,2024-02-26
28786164,1,0,2017-08-31
42181963,1,0,2021-06-02
24563145,1,0,2016-03-21
55088434,1,0,2024-05-10
43652170,2,1,2012-09-05
27216389,1,0,2016-11-21
63676469,3,2,2025-11-14
41318078,3,1,2021-03-23
26925069,10,3,2016-08-17
48417043,1,0,2022-10-26
37078141,1,0,2020-05-06
12030188,2,2,2010-05-21
26349739,1,0,2016-10-03
50286099,1,0,2023-04-12
04829828,2,1,2001-01-12
48271435,1,0,2022-10-13
53185999,1,0,2023-12-13
19766314,2,2,2010-09-19
02670773,5,1,1998-08-12
33802764,2,0,2019-05-27
53327472,1,0,2023-12-29
34577446,2,2,2016-03-07
24604609,1,0,2016-04-06
63029866,1,0,2025-10-03
61360936,1,0,2025-06-18
59281848,1,0,2025-02-04
46675852,1,0,2022-06-06
49073727,1,0,2023-01-05
25384321,1,0,2016-07-14
62898404,1,0,2025-09-25
44966442,1,0,2022-01-21
34992981,1,0,2019-09-23
48122999,1,0,2022-09-28
61190019,1,0,2025-06-06
33557479,1,0,2016-08-05
30904697,2,0,2018-06-15
61150622,1,0,2025-06-04
31659041,4,1,2018-09-28
48581488,1,0,2022-11-10
24632436,2,2,2016-03-15
40247332,1,0,2021-01-04
54467102,1,0,2024-03-25
09206318,3,2,2007-11-05
25274927,1,0,2016-07-14
29067385,3,3,2017-10-10
52006857,2,1,2023-08-30
24752904,2,1,2016-04-06
43754163,3,0,2021-10-04
45781258,1,0,2022-03-24
59687220,1,0,2025-02-27
42917003,2,2,2021-07-29
50891964,2,2,2023-05-31
57470336,1,0,2024-09-27
19852754,1,1,2014-02-14
63820659,2,1,2025-11-26
61724534,1,0,2025-07-14
63937178,1,0,2025-12-02
24949270,1,0,2016-06-07
62358330,1,0,2025-08-22
05092360,2,2,2002-05-27
56934843,1,0,2024-08-20
50982002,1,0,2023-06-07
97535258,2,1,2011-07-05
27592025,2,1,2017-04-10
42411192,1,0,2021-06-21
37455754,1,0,2020-06-18
52026008,1,0,2023-08-31
54129353,1,0,2024-02-29
54767853,1,0,2024-04-17
29147829,1,0,2017-09-05
35664396,1,0,2019-11-29
52940315,1,0,2023-11-20
32632092,1,0,2019-01-21
10282059,5,5,2015-04-10
03418798,4,2,1999-09-09
42985363,1,0,2021-08-04
43796336,1,0,2021-10-06
15495311,2,1,2011-12-22
43791195,1,0,2021-10-06
07528139,2,1,2005-07-06
63289321,1,0,2025-10-21
12201294,2,1,2010-06-17
58256631,1,0,2024-11-27
43274074,1,0,2021-08-25
35178916,1,0,2021-03-12
60980717,1,0,2025-05-23
47361799,1,0,2022-08-01
46504381,1,0,2026-06-19
62607903,1,0,2025-09-08
21812974,1,0,2015-01-15
48578229,1,0,2022-11-10
60441123,1,0,2025-04-16
57692297,1,0,2024-10-15
27600405,1,0,2017-01-27
34312767,1,0,2019-07-19
12466749,1,0,2010-06-09
42126374,1,0,2021-05-28
35126592,1,0,2019-09-23
53925752,1,0,2024-02-15
61199697,1,0,2025-06-06
34932184,2,2,2019-09-16
64201085,1,0,2025-12-30
52018048,1,0,2023-08-30
25530573,1,0,2016-04-20
53650393,1,0,2024-01-25
08482348,7,2,2006-11-09
14827579,4,2,2011-12-21
45919588,1,0,2022-04-05
51355310,1,0,2023-07-10
24732427,1,0,2016-05-05
37885631,1,0,2020-07-28
46816737,1,0,2022-06-17
38826072,1,0,2020-09-24
